S,E,I,R,H,C,D
2704893.141382647,3371.361810824307,7482.842838585438,59062.131328560274,493.4032918804917,27.6881494700703,4958.43119766132
2704938.8362183417,3026.0751423904585,7074.584178532053,59785.7322334304,476.8762003372309,26.67937039248057,4960.216656195053
2705016.258968152,2724.074947208371,6658.492839883706,60444.46866574342,458.06027999063053,25.70713116926045,4961.937167461683
2705122.180271618,2459.372859081559,6243.8245534788475,61037.71317556262,437.56143464219673,24.75319402029576,4963.594511196032
2705254.325898351,2226.308101121126,5837.338881855878,61566.087098700555,415.94470255444065,23.80583285292672,4965.189484154125
2705410.774191193,2020.0238940976367,5443.776207280568,62031.136271820236,393.7086436884946,22.858506268911185,4966.722285232613
2705589.7349394388,1836.5100942626364,5066.313241953881,62435.06545478098,371.2748383101483,21.90861517134129,4968.192815654248
2705789.4848837317,1672.497214129868,4706.945046166014,62780.52823891425,348.9873018495583,20.956412588466044,4969.6009021826685
2705789.4848837317,1672.497214129868,4706.945046166014,62780.52823891425,348.9873018495583,20.956412588466044,4969.6009021826685
2705937.5695836083,1588.9895470258032,4373.583489231443,63073.94508502376,322.312435735992,22.436590563373898,4970.163268363527
2706109.4235951453,1502.15163729725,4069.837161586348,63315.031673683436,298.450330698512,23.34905932760493,4970.7565418042705
2706299.3675253764,1417.390476897014,3791.4906774776828,63508.60509275761,276.9644931539877,23.81414148963629,4971.36759238057
2706504.531750762,1336.583742272771,3535.610651338292,63658.85763513744,257.50134567516227,23.928773946911825,4971.986100390586
2706723.3047142075,1260.147385635381,3299.8871957888346,63769.507520813044,239.77810866516305,23.771064062904294,4972.604010340381
2706954.608872305,1187.9632636147564,3082.356461427899,63843.884512566336,223.56782739855365,23.4039707159245,4973.215091475237
2707197.5784200104,1119.7677317318253,2881.288966384447,63884.98581142865,208.6862459552748,22.878240056016576,4973.8145839276285
2707451.42931777,1055.293432746952,2695.144015626849,63895.51797910947,194.98159878886392,22.2347423996497,4974.398913043515
2707715.4140114435,994.3083563921739,2522.5472887799424,63877.93148443526,182.32706161039602,21.506338764424804,4974.965458050326
