S,E,I,R,H,C,D
2692249.647133298,7839.990115260301,13273.23016956425,61132.182764812154,800.8411871076482,39.61297691293025,4953.4956527440645
2691498.5792156686,7351.645156860004,12938.145699421162,62719.71111077504,784.3381116771342,40.2162917074958,4956.3644135809045
2690816.931214438,6905.872496172777,12555.890284793166,64243.612602417204,766.8348984016126,40.590134236400935,4959.268369222065
2690199.7041360787,6498.408982363806,12141.301941361453,65698.65960277682,747.9746099683813,40.75880724415694,4962.191919878032
2689643.096012365,6124.735918757782,11706.224729857038,67081.36623048579,727.7146501300201,40.741447664723715,4965.1210104016645
2689143.8939551334,5780.679165600084,11259.949328269035,68389.68701338611,706.1928739756391,40.55479789780917,4968.042865391156
2689143.8939551334,5780.679165600084,11259.949328269035,68389.6870133861,706.1928739756391,40.55479789780917,4968.042865391156
2688943.898848835,5240.984808234008,10787.59724896934,69614.0477413488,692.8097023152997,39.00635545992552,4970.6552944808855
2688837.2896527094,4730.588297054172,10275.14460744982,70760.3682738042,674.8508184392572,37.58786398877068,4973.170486188114
2688798.118960187,4266.3545563463185,9736.23035049776,71823.37653785388,653.0712944774399,36.25287498079198,4975.595425280179
2688812.9298307444,3850.727093889976,9184.304253037975,72799.89875475362,628.238852882659,34.96678076636363,4977.934433538432
2688873.8371371054,3480.704479924347,8630.775302469958,73688.67910327732,601.1090225175368,33.70506343424833,4980.189890874964
2688975.550276936,3151.5631565583026,8084.626396002697,74490.05502636959,572.390702708941,32.45159742135967,4982.3628435979035
2689114.0445957105,2858.3839581030315,7552.584847943899,75205.6155933263,542.7204941200142,31.19700766700628,4984.453502714499
2689285.9667778844,2596.6253603877244,7039.4683454061915,75837.89184074025,512.6488913649952,29.937145941601816,4986.4616378501005
2689488.3672358785,2362.292149049346,6548.551492401842,76390.09412505993,482.6363817258284,28.671739077888784,4988.386876373183
2689488.3672358785,2362.292149049346,6548.551492401842,76390.09412505993,482.6363817258284,28.67173907788878,4988.386876373183
2689571.71216762,2283.792388386577,6096.211073563825,76870.98035163562,446.37735445008815,30.769452345118776,4989.15721155531
2689705.093829009,2178.571455789639,5688.619958023721,77280.65417208112,414.0059129276053,32.08305645307741,4989.971615262656
2689873.8193899677,2064.5396719869727,5316.1063021967675,77625.99989228594,384.9437551312857,32.77903254279389,4990.811955425555
2690070.249128228,1949.8668348543679,4972.8741431873195,77912.6754208848,358.67901816757745,32.991464634822385,4991.663989569982
2690290.027765745,1838.2313789072095,4655.087583657972,78145.52175714844,334.78693452872164,32.82797742624948,4992.516602104786
2690530.379490213,1731.2125687972978,4359.957317361868,78328.79004086794,312.92453331955915,32.374863263386004,4993.361185685672
2690789.308119065,1629.410085875513,4085.295445586761,78466.27648982163,292.8174112829564,31.701303991201936,4994.191143876067
2691065.2217289363,1532.967365141709,3829.2919273198677,78561.40892863115,274.2457858853637,30.86277105491884,4995.001492520025
2691356.756220121,1441.8159032941196,3590.3967483341225,78617.30650285394,257.0323474395625,29.90373724197029,4995.788540195278
