S,E,I,R,H,C,D
2769691.476746627,344.73919495247407,418.81243374196066,9281.062628535643,135.73507700233375,15.154098224153007,401.01982066467986
2769668.270626637,353.90518581234045,430.41127040135007,9278.137500115981,139.41067826320207,15.614551167837725,402.25018734185113
2769668.270626637,353.90518581234033,430.41127040135007,9278.137500115981,139.4106782632021,15.614551167837725,402.25018734185113
2769618.64417565,384.9961199702162,444.6016041891906,9277.596268652467,141.58511522082173,17.047863552923026,403.52885249413686
2769570.0784645453,409.0978671149774,462.2887340272549,9278.54225381823,144.74016137568572,18.338472963046783,404.91404587503666
2769519.870882096,429.99926722886926,481.9899320032124,9281.374765001761,148.83495669822855,19.533752590753817,406.3964440912087
2769466.5259038187,449.67455991963124,502.99397497169855,9286.417908695861,153.74601671086887,20.671556431759925,407.9700791518236
2769409.165287001,469.16274119551434,524.9849681522976,9293.932794359576,159.34204531539896,21.780571329149268,409.63159233748434
2769347.2365794117,489.01028351899515,547.8467912459532,9304.132789129,165.51206304338132,22.88192005400684,411.37957327817946
2769280.357287399,509.50634241304687,571.5614825811319,9317.197506064891,172.17238688022664,23.99095816018606,413.21403617305407
2769208.2307914677,530.8079793610316,596.1572974521885,9333.284149514868,179.264897055448,25.11885481725181,415.1360299936068
2769130.601135637,553.0062432103291,621.6828442252161,9352.53613549557,186.7524364174929,26.273844439994367,417.14736022654876
2769130.601135637,553.0062432103291,621.6828442252161,9352.53613549557,186.7524364174929,26.27384443999436,417.14736022654876
2769063.8969461927,560.9389180568411,646.8307091499432,9381.524719176266,189.5345703471186,26.225976850430136,419.0481598698944
2769002.0809486005,563.162596023382,669.3698274139068,9412.627842881082,193.55419149847526,26.2564434789829,420.94814973725164
2768942.031077922,563.5860443096068,688.9597580314073,9445.974732214565,198.22230626653172,26.372728211513227,422.85335266823444
2768882.253195526,563.9047975104629,705.8469811147554,9481.535993741287,203.1183518865947,26.570784818199915,424.76989501580084
2768822.03859812,564.782511726643,720.4693157630577,9519.194113975906,207.97200393219453,26.840099495453508,426.70335658994827
2768761.065650845,566.4074508514101,733.2829414320215,9558.790364632914,212.62775300458654,27.16739812702487,428.6584407011393
2768699.200200645,568.7632082643813,744.6941905404776,9600.154267745393,217.010206330254,27.539060095025004,430.6388659630272
2768636.3957738983,571.7576481494766,755.0397878601259,9643.120881815013,221.09599234718667,27.94251997343894,432.647395529933
2768572.644440231,575.2815356273225,764.5880446114215,9687.539974767693,224.8931050924384,28.366958028728412,434.68594120480225
2768572.644440231,575.2815356273226,764.5880446114217,9687.539974767693,224.8931050924384,28.366958028728412,434.68594120480236
2768498.3507479243,587.7653185161632,774.6179480571342,9750.090788497637,211.48029267183875,28.764038480925848,436.9308654051566
2768431.08309962,591.9209592746978,784.8021091321631,9809.581515385431,202.55084353614518,28.86669017851278,439.1947824165518
2768367.1087172977,592.6850209721005,793.9966881456963,9867.171948411298,196.77844211976367,28.799537135026604,441.45964545159285
2768304.656397691,592.288906054908,801.9094770649389,9923.604985593296,193.1806507901071,28.644124989537165,443.715457339663
2768242.8801029245,591.7070654495627,808.5985058982315,9979.35095229335,191.05395896934718,28.452004700386997,445.95740927835
2768181.383915813,591.3246804834195,814.2438689207394,10034.702796212527,189.9064047335346,28.254418874597977,448.18391446551
2768119.990013284,591.2587983170059,819.047580564838,10089.838919091342,189.40019215816938,28.06920411559027,450.3952919624618
2768058.6244976204,591.5119386465993,823.1936265663325,10144.864535559516,189.30691757421658,27.905575672534056,452.5929078438847
2767997.261520495,592.0439087202021,826.8354986881394,10199.838765608558,189.47430523594068,27.767370679489854,454.7786300470816
2767997.261520495,592.0439087202021,826.8354986881394,10199.838765608558,189.47430523594068,27.767370679489854,454.7786300470816
2767930.1225826284,597.8446782908098,830.8057799518599,10259.610548623084,181.01557336851639,31.478122915892015,457.1227136856977
2767871.051807549,595.6752522049743,834.4691910210128,10317.337741970317,175.4007034360269,34.33941113308976,459.7258921405512
2767816.295739388,590.4239189289863,836.8154465258023,10373.635455948412,171.72051025877784,36.57869738692622,462.5302310092436
2767764.1001526504,584.2474101574753,837.6535881852714,10428.8393220782,169.31029859139315,38.35616966378682,465.49305810976165
2767713.6387768425,578.0558061851195,837.114297028881,10483.120361599229,167.70408171748358,39.784249855656995,468.58242619745425
2767664.5287097804,572.1871351023854,835.4287959293916,10536.554002160517,166.5853251149152,40.942108737258245,471.7739225919789
2767616.5976608437,566.7261442511867,832.8350503070092,10589.161788891637,165.74483822680503,41.88605502495166,475.0484618616608
2767569.77145787,561.6537851090267,829.5425471611813,10640.93652599593,165.04812547227948,42.65678433482158,478.3907734540378
2767524.0200206945,556.915491262399,825.7230997947173,10691.857266075327,164.41140375615848,43.284347724798046,481.78837007945305
2767524.0200206945,556.915491262399,825.7230997947173,10691.857266075327,164.4114037561585,43.28434772479804,481.78837007945305
2767454.6462035677,574.571715819796,823.9617927903455,10744.471466542258,162.9863130993581,42.24472994840363,485.11777760902436
2767392.445562213,582.6907063017214,824.9465432980486,10796.33877463753,161.88949219708962,41.31835056022769,488.3705701589884
2767334.0357579133,586.1494372484191,826.9091784531198,10847.726599424572,161.12415496543167,40.49952959350562,491.5553417583516
2767277.695685775,587.3917821381897,829.0435126747586,10898.776916387646,160.62958713203085,39.7822684579721,494.68024678146065
2767222.546679862,587.6328147022316,831.0137597599096,10949.560328387599,160.33430771756505,39.159187300736825,497.75292160743595
2767168.144786163,587.4625556163521,832.7071643628815,11000.107382178545,160.1759672030459,38.62176213701312,500.7803816666345
2767114.268331775,587.1575503133024,834.1109810962822,11050.426739551574,160.10653393302022,38.160908840646364,503.76895380886504
2767060.8079677597,586.8401515731917,835.2528180400172,11100.51569109162,160.0915780073857,37.76753844604418,506.72425439087846
2767007.7104063304,586.5587955483943,836.1727740026143,11150.366189765171,160.1076606662627,37.43296757120633,509.6512054150518
2767007.7104063304,586.5587955483943,836.1727740026145,11150.366189765171,160.1076606662627,37.43296757120633,509.6512054150518
2766938.271580055,601.202220426672,838.6358941836007,11202.885038835942,157.79271670845503,36.72295279231821,512.4895962876745
2766876.630462971,606.3478761713416,842.6322779784712,11254.800057639546,156.25388712542608,36.060157543545245,515.2752798504393
2766818.9552860684,607.2625872248626,846.6219594472274,11306.384439123807,155.30471042511215,35.458574046214856,518.0124429350099
2766763.3951917486,606.4211004146782,850.0303806467183,11357.758060379983,154.7648825802851,34.92434082898154,520.7060426611242
2766709.0475237863,604.9696885257824,852.7146573086502,11408.95925277598,154.48994405558264,34.45766064183338,523.3612721561173
2766655.476956231,603.4141068894766,854.7115560568564,11459.984684675628,154.37463305272738,34.05487763009044,525.9831847048105
2766602.47786889,601.9564794886882,856.1205472863808,11510.81151199024,154.34694923472222,33.71017785099863,528.5764644904183
2766549.9562800857,600.6598280662544,857.0521019934522,11561.409513436633,154.36015501644965,33.416810948087814,531.1453096747092
2766497.8714631074,599.5272750131384,857.6069587892757,11611.74753568001,154.38548303040042,33.16789080547475,533.6933927861202
2766497.8714631074,599.5272750131384,857.6069587892757,11611.747535680006,154.38548303040042,33.16789080547475,533.6933927861202
2766440.816141904,603.2075170681632,858.5410122352159,11657.766570042684,158.40510063129494,32.98617079408268,536.2774865264995
2766392.17353118,598.949416336944,859.1699706699075,11704.596604388948,161.32127525636878,32.93644980592207,538.8527515550063
2766348.180719962,591.6572502104666,858.4918214387936,11751.865967402213,163.40677033275756,32.969923659000806,541.427546177476
2766307.0838830695,583.4869841338813,856.3239166734427,11799.220741521918,164.82598118845104,33.05152037994143,544.0069722064791
2766268.057623965,575.3442578968012,852.8034321344157,11846.350547198934,165.69478503659215,33.15558551666261,546.5937674136235
2766230.7176740407,567.5631381480033,848.1662900534961,11892.995419287723,166.10511062216835,33.263426315810975,549.1889406845066
2766194.8879640345,560.2256674374767,842.653818160719,11938.944059176736,166.13452752530623,33.36171106895385,551.7922517391694
2766160.48869411,553.3111097630708,836.4779540766428,11984.028520067694,165.8498431242795,33.44129437254101,554.4025836187029
2766127.48292757,546.7638365124742,829.8123441887966,12028.117816125603,165.308552437548,33.49628887155767,557.0182334166248
2766127.48292757,546.7638365124742,829.8123441887967,12028.117816125603,165.308552437548,33.49628887155766,557.0182334166248
2766055.5047242143,576.7465505278797,826.7062142555316,12066.593557824672,170.0794538686705,32.69495874000082,559.6745396818375
2765990.23296541,595.1281899121137,828.8013250970727,12106.01392364376,173.4348203785368,32.11322869117597,562.2755459703095
2765927.823430091,607.609975679053,833.6582213287575,12146.36107203354,176.01916953336018,31.691737284557366,564.8363931425525
2765866.330058464,617.0870572295204,840.018236677115,12187.619903089088,178.18430989419497,31.39208648835588,567.368347240986
2765804.752557284,625.0447622486986,847.2279309162931,12229.781482085014,180.12489545473238,31.188256289408702,569.8801147947503
2765742.5760114715,632.24494579198,854.9454690891248,12272.84302577489,181.95010402860456,31.061810927871125,572.3786319794162
2765679.534558251,639.0783286172717,862.9897634110449,12316.806712772674,183.72192520574123,30.999153940853333,574.869556855941
2765615.4895472247,645.7457879188227,871.263026328665,12361.678277699391,185.47586165245528,30.98990880969492,577.3575894110903
2765550.3669727864,652.3513078970993,879.7110339722394,12407.465771929827,187.23229301368738,31.0259309201801,579.84668851555
2765550.3669727864,652.3513078970993,879.7110339722393,12407.465771929827,187.23229301368738,31.0259309201801,579.8466885155501
2765499.543359417,644.8100320140604,887.0417993298478,12442.960464708556,201.95629670986796,29.4312600549256,582.2567867911936
2765456.996060934,631.6027126848699,891.1310409899403,12482.618923162174,212.8210039162412,28.272828558322324,584.5574287698305
2765418.939887049,617.2215851311433,891.8111321180222,12525.11950341321,220.6967379712609,27.432526281385748,586.7786270416592
2765383.72326718,603.3773731158112,889.5260892084242,12569.395628530203,226.21408081140768,26.821403219732893,588.9421569300656
2765350.6323364363,590.6065246089669,884.8684261975549,12614.597488154866,229.85922541559225,26.37241425179288,591.0635839208138
2765319.3739149882,578.9620526659463,878.3995811036266,12660.055821165468,232.01953385988628,26.035292767580728,593.1538024259131
2765289.8387821955,568.3197066280181,870.59151472205,12705.2493833372,233.00768269361328,25.772710327642475,595.2202190635958
2765261.9932542504,558.5098790779554,861.8186460643562,12749.77670191697,233.07654826642212,25.557304297341073,597.267665083574
2765235.830517425,549.370370878888,852.3685884980633,12793.332167599616,232.42991223318788,25.369344783086838,599.2990975297612
2765235.8305174257,549.370370878888,852.3685884980634,12793.332167599616,232.42991223318793,25.369344783086838,599.2990975297612
2765196.6014498137,553.9265293318974,843.9986052936928,12845.882739599661,221.2821414184919,25.118207526528305,601.1903259537728
2765166.1120488504,550.1049516832744,836.7632203069484,12894.402037714855,212.8071121124424,24.752431845790973,603.0581964140383
2765140.512740216,542.9459647635406,829.3855975757489,12939.673751592336,206.26091534436515,24.32485550462145,604.8961739212817
2765118.047214654,534.6473761171957,821.4623173476924,12982.205475774368,201.066525583974,23.8701063595503,606.7009830715189
2765097.8941914625,526.147508115971,812.9478956235868,13022.32793114463,196.80115994020545,23.40987023967567,608.4714423717818
2765079.665717605,517.8171131187955,803.9283316958602,13060.258408439386,193.16577519757746,22.95700113695168,610.207651694955
2765063.1751806014,509.77634639102547,794.5237864765147,13096.141728372713,189.9539859787176,22.518524783396686,611.910446274855
2765048.3285541893,502.0402444041447,784.8496249686298,13130.076756934253,187.02603208457776,22.09774469725723,613.5810415911103
2765035.073394141,494.5844599520664,775.0033311685905,13162.13354284256,184.2887858643786,21.695674699791823,615.2208101913062
2765035.073394141,494.5844599520664,775.0033311685905,13162.13354284256,184.28878586437867,21.695674699791823,615.2208101913063
2765001.3568627317,507.090122057613,767.2510846364481,13191.616791447796,182.81804447147766,20.992645452378518,616.8744480521752
2764974.77856212,510.9556798510304,762.1450025952294,13219.949585524138,181.3204630423703,20.37382841198019,618.4768772955338
2764952.161767589,510.6947809147777,758.0738469674642,13247.288554284198,179.91958132763818,19.82731753483512,620.0341502119679
2764931.93551583,508.5090857975272,754.3050286012175,13273.723140780938,178.63188188980544,19.34383733943484,621.5515085813607
2764913.313624101,505.47048914932356,750.5275416346968,13299.302357349043,177.43703595589818,18.915420933568225,623.0335296869187
2764895.902887619,502.09115839383236,746.6280677385113,13324.051426527503,176.30731274717706,18.534939089018113,624.4842066853357
2764879.5062006204,498.6084247361754,742.5818874929929,13347.98209427149,175.21842345562263,18.195961129156633,625.9070070851519
2764864.0235540927,495.12673122789664,738.400758358436,13371.098950708403,174.15235573873974,17.892723289134263,627.3049253662224
2764849.402558901,491.6876912967074,734.1087819290717,13393.403235811878,173.09708083904445,17.62011582162459,628.6805341726287
2764849.402558901,491.6876912967074,734.1087819290717,13393.403235811878,173.09708083904445,17.62011582162459,628.6805341726287
2764821.6067568376,500.77092502175316,731.1818610059426,13410.349601001197,175.87259452974945,18.174161435902224,630.0440989301959
2764800.9204937033,501.8473516679791,729.5878835323098,13427.756094315455,177.75235046499043,18.687372621385823,631.4484524469227
2764783.9523401116,499.5026908201144,728.0423635421671,13445.431959401907,179.02801459167097,19.15246076110424,632.890169514302
2764769.123104176,495.8130189342588,726.0828116628956,13463.196570684686,179.85190968215218,19.567108107297372,634.3654754853104
2764755.685639276,491.7064812359163,723.6016717209593,13480.88897068922,180.31522298587782,19.93149144567767,635.870521369654
2764743.2883701385,487.57654706263077,720.6336089762355,13498.371165247572,180.48163750006148,20.247143259184192,637.4015265296961
2764731.767967013,483.5713789766079,717.2600561021144,13515.528085227912,180.40125936259898,20.516392962518953,638.9548590591784
2764721.0497231036,479.7306735318865,713.5684990736177,13532.26584363174,180.11611720986477,20.742058029835047,640.5270841134521
2764711.09973179,476.0495814926,709.6369416064485,13548.509240820382,179.6622637904793,20.927245858592165,642.1149933262711
2764711.09973179,476.0495814926,709.6369416064485,13548.509240820382,179.6622637904793,20.927245858592165,642.1149933262711
2764688.17271171,484.73518281131595,706.9502373786328,13561.93002830042,182.01400896942206,20.500647664367982,643.6971818401995
2764672.107062803,485.6919957037219,705.5135093664089,13575.740997270856,183.52994815798962,20.166116179403367,645.2503691830282
2764659.6102384236,483.36283701313505,704.0941228466788,13589.760183026827,184.49217788467482,19.899787515391736,646.7806519440129
2764649.152711936,479.7527472004621,702.2533242508079,13603.819932488133,185.04431753629765,19.684396357671286,648.2925688749788
2764640.012458803,475.75469356407694,699.8936001001078,13617.772427736583,185.27041923389336,19.506892957226086,649.7895062389493
2764631.8505740133,471.74502533073866,697.0531540928843,13631.491534012353,185.2285309847485,19.35721066286427,651.2739695272664
2764624.510123414,467.8637931292699,693.8140083581354,13644.872401065833,184.9643403349109,19.227549611121134,652.7477827013287
2764617.919662991,464.1470167331516,690.2630140192276,13657.829784727435,184.51637850164437,19.111898979125524,654.2122426532146
2764612.0470012845,460.58831576560715,686.4771280830468,13670.295753103166,183.91787893858577,19.00567933842053,655.6682420811943
2764612.0470012845,460.58831576560704,686.4771280830468,13670.295753103166,183.91787893858577,19.00567933842053,655.6682420811943
2764599.2230794868,463.93523465891633,683.3593322842617,13681.922958843545,184.38011827016177,18.144812349517526,657.0344626904738
2764592.9557030625,460.8487526212163,680.6215055020265,13693.37574409254,184.44095952500422,17.415131327041113,658.3422024428737
2764590.460645961,455.0649222318094,677.3330620243131,13704.53730642996,184.2103722748491,16.79343739651447,659.6002522444816
2764590.387900692,448.3117250413391,673.2223060835441,13715.27725543498,183.72425089761825,16.26070549176631,660.8158549122082
2764592.0746780406,441.36610158319655,668.2979292306323,13725.466409319568,182.99890818055096,15.801003499167654,661.9949686899199
2764595.194995891,434.5522370345776,662.6732948755143,13734.9857403096,182.05031445939625,15.40094273048375,663.1424732339567
2764599.5868401597,427.98421656456276,656.4874620057284,13743.731019273595,180.8987898058107,15.049327217543627,664.2623434975359
2764605.166919248,421.6831665147643,649.8723003882601,13751.614546497405,179.5683929615809,14.736872172943048,665.3578007315966
2764611.888965396,415.632678043192,642.940984394459,13758.56505735439,178.0849210826346,14.455948406380697,666.4314438284468
2764611.888965396,415.632678043192,642.940984394459,13758.56505735439,178.0849210826346,14.455948406380697,666.431443828447
2764600.759558449,426.79006660248757,637.6743295257495,13766.228200230747,174.61332147383578,14.484852139398662,667.4496700744048
2764595.6170733096,430.47095964823313,634.5592705947633,13772.571314362433,171.84225604591117,14.47075615019958,668.4683683751697
2764593.6164302235,430.66409855967896,632.2320750207555,13777.906376294977,169.66777574092535,14.428211001530947,669.4850316342777
2764593.3842800125,429.2698556416935,630.0908869993995,13782.439139364156,167.9497856968055,14.36800339150348,670.4980473602121
2764594.2468985454,427.1945558688272,627.890961216771,13786.303297054044,166.56022135099994,14.297619104378093,671.5064453157256
2764595.8738793456,424.8619836810118,625.5509508441014,13789.584368432646,165.39713187284102,14.22199377514292,672.5096904951296
2764598.1035435004,422.46311541230796,623.0603966513833,13792.336162321453,164.38502395637315,14.144227852945155,673.5075287424745
2764600.856705211,420.0783482192777,620.4364167990333,13794.5919657116,163.47052001752473,14.066164244988755,674.4998782244816
2764604.0941385655,417.7369287669357,617.7041576908027,13796.372047106708,162.61715170564895,13.988818152509868,675.4867564303008
2764604.0941385655,417.7369287669357,617.7041576908027,13796.372047106708,162.61715170564895,13.988818152509866,675.4867564303008
2764609.8712728526,413.4493669688924,614.8068653391252,13796.85758823853,162.67699486794297,13.803407316046664,676.5345028257968
2764621.630400182,404.6695153170792,610.9233337697674,13797.100718502486,162.4619639165447,13.64477014926261,677.5692965610085
2764636.8923800164,394.47928152711717,605.63784482733,13796.932664339158,161.95929263943387,13.505650051944958,678.5928849879151
2764654.5057015056,384.17615122555003,599.01240404761,13796.1700128929,161.1495842092795,13.379643638920482,679.6065008596673
2764673.925747019,374.26256426025856,591.2721019640435,13794.637050142985,160.03044393602855,13.261167503202445,680.6109235435359
2764694.8920024885,364.88886277330454,582.6716102193498,13792.177468138663,158.61795540265535,13.145554972000854,681.6065443653273
2764717.27564504,356.05799349034515,573.4430468398192,13788.659388469901,156.94137926005016,13.029107178747235,682.5934380709762
2764741.0074339174,347.7186765695947,563.7799633836036,13783.976352497159,155.03707002606447,12.909066655113408,683.5714352913246
2764766.0439387634,339.80620972382854,553.8364980644695,13778.04603346404,152.94359784739473,12.783529840615156,684.5401906262657
2764766.0439387634,339.80620972382854,553.8364980644697,13778.046033464037,152.94359784739473,12.783529840615154,684.5401906262658
2764775.545635318,347.3287867584991,545.3989783901578,13774.97602521123,145.87627870446244,13.398511103859665,685.4757828330827
2764790.2769882185,348.6904715565389,538.9737261067796,13769.403896308662,140.39074579745943,13.816067172461535,686.4481031485391
2764807.884105341,347.1788272058419,533.4035903615132,13761.888767126795,136.11054553956635,14.089185591382845,687.4449771334689
2764827.2339501227,344.35488116352104,528.1632358770858,13752.814758404791,132.7186148186033,14.257040964849674,688.457516938632
2764847.7689880766,340.96357734182016,523.0249972402985,13742.447143570342,129.96785435202048,14.34819039875092,689.4792473005994
2764869.2119209245,337.3558081223389,517.8995104751409,13730.970188917734,127.67383179354167,14.383293263391502,690.5054447749274
2764891.4223895785,333.69276232640647,512.7595529264274,13718.512862354271,125.70253131290764,14.377248720601195,691.5326510422328
2764914.3268124647,330.04526968346056,507.6041155526816,13705.16637384679,123.9583020916735,14.340804563868113,692.558320049366
2764937.8840281074,326.441897290305,502.4418597045808,13690.996170288932,122.3737409614209,14.281737298250043,693.5805645928962
2764937.8840281074,326.441897290305,502.4418597045808,13690.996170288929,122.37374096142092,14.281737298250041,693.5805645928962
2764957.4287743717,326.98061465901293,497.8053011982348,13675.586212225275,121.45247545864589,14.146851663980755,694.5997686581953
2764981.700759193,323.1043076728786,493.4233109370218,13659.652558678139,120.49293263565812,14.016655611338617,695.6094734963957
2765008.6923467456,317.4603743526516,488.668553289271,13643.180568869957,119.49826912855656,13.889914839714,696.6099709891639
2765037.4436574643,311.24598674913034,483.37247230430677,13626.124055790691,118.44698900862114,13.765370642290522,697.6014662455793
2765067.4869987755,304.98548857220385,477.5562056268459,13608.425753767506,117.3198835274755,13.641599916241042,698.5840680095982
2765098.591714709,298.8892258440393,471.3083224881302,13590.028614808618,116.10718772166538,13.517151624528886,699.5577809907886
2765130.640756339,293.0249369843984,464.73117978840077,13570.881635678701,114.80827108874082,13.390708624540917,700.5225096733666
2765163.570832707,287.3989982355427,457.9193356917654,13550.942445072937,113.42911648207489,13.261197860647135,701.4780721177463
2765197.343584879,281.9941482310601,450.9525258952401,13530.178020507032,111.9796590531004,13.12784007606316,702.4242195177428
2765197.343584879,281.9941482310601,450.9525258952401,13530.178020507032,111.9796590531004,13.12784007606316,702.4242195177429
2765217.7503750133,289.50680822560184,445.2929218553409,13510.707959626787,108.38544473213024,12.959555819207509,703.3969328773328
2765241.973302199,292.0259734178785,441.38822050071656,13489.975129696171,105.51739973250484,12.763963475639297,704.3560091181812
2765268.2376485537,292.1033249807657,438.2682979326347,13468.294340921488,103.24051555153136,12.55589239601944,705.2999777940946
2765295.653710779,291.0046758362962,435.4708498777686,13445.87911569837,101.41764368531153,12.345694329508886,706.2283079138367
2765323.771168965,289.35755178450626,432.78316028286457,13422.875118620606,99.93180237418103,12.140092823790395,707.1411032604097
2765352.3624616945,287.4688602401898,430.1134286495321,13399.382319168903,98.69095639440297,11.94310627896115,708.038865674761
2765381.312373631,285.4858328959116,427.42691700038637,13375.46980649299,97.62589913375241,11.756845689017078,708.9223232485292
2765410.5619065603,283.4771480646128,424.7147144972498,13351.185752077326,96.68602749977076,11.582137656385708,709.7923117272651
2765440.079973823,281.4734237258829,421.97875978858417,13326.564141663077,95.83501954150968,11.418983258776919,710.6496962726429
2765440.079973823,281.47342372588287,421.97875978858417,13326.564141663077,95.83501954150968,11.418983258776919,710.6496962726429
2765459.6734673963,288.58404550648385,420.2545440864144,13302.61891876513,94.34207562451152,11.022206329483875,711.5047403548402
2765482.9501031875,290.878722513832,419.6648306181433,13278.323705287461,93.18509420668695,10.666461772194278,712.3310804679259
2765508.0378671484,290.96475886227216,419.37097095648886,13253.834965543747,92.30973690533395,10.349920181056074,713.1317784468869
2765534.031806433,290.079503943821,419.0244145881328,13229.240477857851,91.64395067084158,10.070110462890126,713.9097340772464
2765560.4891391946,288.80687277571667,418.50233144547974,13204.586999217716,91.12304515307208,9.823974329387466,714.6676359086991
2765587.194645379,287.41399874080344,417.78157066489564,13179.897073243561,90.69666889877736,9.608115762978935,715.4079253247354
2765614.0450584446,286.0161147302371,416.8790981875387,13155.179300222864,90.32859415701903,9.419051912861175,716.132780351069
2765640.991747213,284.65728098289503,415.8247142827623,13130.43459438904,89.9941406812113,9.253403924695274,716.8441165229665
2765668.0123923896,283.3495092202538,414.64926562035004,13105.659958111735,89.67725279482623,9.10802009333892,717.5435997564078
2765668.0123923896,283.3495092202538,414.6492656203501,13105.659958111735,89.67725279482623,9.10802009333892,717.5435997564078
2765689.856809375,286.7497631654776,413.94712628374447,13085.285668978147,85.6860529691859,8.285346187625315,718.1892310173478
2765715.374340627,286.0844968000223,413.5688425292178,13063.879538384277,82.75083666680551,7.564411990223206,718.7775309685358
2765742.8937609727,283.6324902127882,412.90418259343255,13041.742044121385,80.57624475272674,6.935570351766707,719.3157049518654
2765771.5866782875,280.4776127354564,411.7547311986154,13019.050247494186,78.93149608262244,6.388998839958104,719.810233309326
2765801.039426575,277.12287862719785,410.1038913557374,12995.905682408056,77.64612991639062,5.915115155566344,720.266873900012
2765831.046347579,273.7879928293626,408.00718791383446,12972.36404246509,76.59885705403612,5.504878573387861,720.6906915145238
2765861.5052547897,270.557745766005,405.54147346210834,12948.45367910781,75.70576529480256,5.1499741468557945,721.0861053527417
2765892.3647717144,267.4552138425798,402.78287792811017,12924.187125938532,74.9101604247511,4.842901484902081,721.4569465776392
2765923.5980669428,264.4771624314501,399.7984280104158,12899.568238445037,74.17458766106066,4.576994590310934,721.8065198202416
